"trade_id","edge_id","symbol","timeframe","strategy","result","pnl","regime","quality","mode","real_orders"
"USDJPY_H1_SMA_CROSS_9,34_3252_3332","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","WIN","1.24","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3332_3354","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","LOSS","-0.002","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3354_3359","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","LOSS","-0.25","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3359_3386","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","LOSS","-0.322","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3386_3408","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","LOSS","-0.516","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3408_3432","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","WIN","0.208","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3432_3458","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","WIN","0.004","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3458_3483","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","LOSS","-0.216","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3483_3570","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","WIN","0.859","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3570_3634","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","WIN","1.063","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3634_3691","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","WIN","0.672","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3691_3701","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","LOSS","-0.299","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3701_3729","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","LOSS","-0.765","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3729_3757","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","WIN","0.204","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3757_3824","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","WIN","0.601","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3824_3860","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","WIN","0.42","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3860_3876","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","LOSS","-0.145","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3876_3887","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","LOSS","-0.361","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3887_3912","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","LOSS","-0.925","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3912_3928","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","LOSS","-0.759","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3928_4033","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","WIN","0.565","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4033_4065","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","WIN","0.108","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4065_4125","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","LOSS","-2.24","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4125_4158","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","WIN","0.103","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4158_4168","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","LOSS","-0.277","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4168_4169","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","LOSS","-0.141","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4169_4216","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","LOSS","-0.604","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4216_4247","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","WIN","0.037","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4247_4276","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","WIN","0.405","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4276_4283","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","LOSS","-0.248","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4283_4456","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","WIN","2.036","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4456_4464","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","LOSS","-0.13","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4464_4465","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","LOSS","-0.235","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4465_4482","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","LOSS","-0.159","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4482_4523","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","LOSS","-0.129","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4523_4551","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","LOSS","-0.104","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4551_4608","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","WIN","0.45","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4608_4642","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","WIN","0.092","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4642_4706","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","WIN","0.608","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4706_4707","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","LOSS","-0.017","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4707_4720","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","LOSS","-0.102","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4720_4733","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","LOSS","-0.143","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4733_4750","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","LOSS","-0.181","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4750_4751","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","LOSS","-0.369","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4751_4775","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","LOSS","-0.255","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4775_4790","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","LOSS","-0.293","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4790_4791","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","LOSS","-0.06","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4791_4793","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","WIN","0.026","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4793_4852","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","LOSS","-0.043","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4852_4879","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","WIN","0.01","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4879_4880","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","LOSS","-0.316","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4880_4899","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","LOSS","-0.42","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4899_4938","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","LOSS","-0.027","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4938_4951","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","LOSS","-0.438","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
